Date,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather Conditions,Roadwork and Construction Activity
2024-03-26,Hebbal,Ballari Road,34510,31.730910927989946,1.5,100.0,100.0,2,119.02,70.13078081694229,81.55810400479713,56.67298209337556,108,Clear,No
2024-03-26,Yeshwanthpur,Yeshwanthpur Circle,28639,36.08438441019422,1.5,96.26223113592057,100.0,1,107.27799999999999,52.43235648152849,78.84103679828121,68.02019080298376,88,Clear,No
2024-03-27,Indiranagar,100 Feet Road,22786,46.62751198510907,1.3629320954013187,78.48127063751346,100.0,2,95.572,28.35512890893519,60.41461651878018,88.62630588167278,129,Fog,No
2024-03-27,Indiranagar,CMH Road,44823,30.985434624823416,1.5,100.0,100.0,2,139.64600000000002,77.30759093288803,98.32115024762554,89.2170445780678,100,Windy,No
2024-03-27,Koramangala,Sarjapur Road,63816,28.27558998584587,1.5,100.0,100.0,2,177.632,37.68598067103309,72.47353763974964,73.096186505805,107,Rain,No
2024-03-27,M.G. Road,Anil Kumble Circle,41230,49.06011085686007,1.5,100.0,100.0,2,132.45999999999998,50.60011757939763,95.38792013517494,73.63632028897051,97,Clear,No
2024-03-27,Jayanagar,South End Circle,18774,46.1772974594773,1.3498228451156302,54.12435437777959,91.64703567368643,1,87.548,23.626650344520385,94.64247356226409,98.28594138846327,97,Clear,No
2024-03-27,Hebbal,Ballari Road,9045,28.713645689686402,1.0679436183292728,34.85357199569126,41.99490324667727,1,68.09,65.45320174586226,87.25077884955331,88.14141402899385,197,Clear,No
2024-03-27,Yeshwanthpur,Yeshwanthpur Circle,13172,49.24106919084008,1.1596041525960197,45.37176448602788,62.195035594695916,1,76.344,24.995552264409305,62.28301662414593,78.16456021282112,196,Fog,No
2024-03-27,Yeshwanthpur,Tumkur Road,6228,47.25422071416792,1.0694272685034092,10.847972621125571,28.74894641538826,2,62.456,67.59485576646603,68.45138823739165,76.1746827682415,203,Clear,No
2024-03-28,Indiranagar,100 Feet Road,11467,41.98744843360631,1.1852158838561389,32.00090893533823,53.38466740408903,1,72.934,24.105136515544864,64.8863962777399,83.01732767022422,165,Clear,No
2024-03-28,Indiranagar,CMH Road,37680,39.431233041295684,1.5,100.0,100.0,3,125.36,31.052819382683168,76.93521846221682,55.66220300355382,86,Clear,No
2024-03-28,Whitefield,Marathahalli Bridge,30794,51.02053789397232,1.5,100.0,100.0,0,111.588,78.22101502450951,96.74112517063291,62.63625788538438,103,Overcast,No
2024-03-28,Koramangala,Sony World Junction,43087,25.557721331486402,1.5,100.0,100.0,3,136.174,19.11543444298028,71.20970624446446,90.7233576177716,90,Fog,No
2024-03-28,Koramangala,Sarjapur Road,30581,46.84799185519097,1.5,100.0,100.0,1,111.162,23.31187209472287,92.22171607119449,54.76151567721321,110,Overcast,No
2024-03-28,Electronic City,Hosur Road,19709,48.95454327184744,1.1172352737896132,67.49842053138627,94.51578612577268,0,89.418,46.321203782794804,61.340374808417685,88.54968816049231,111,Clear,No
2024-03-28,M.G. Road,Trinity Circle,39404,34.114451443738844,1.5,100.0,100.0,3,128.808,49.61596747706692,94.61922437519212,59.37771184253743,107,Windy,No
2024-03-28,M.G. Road,Anil Kumble Circle,24563,43.93366173988016,1.357535358404403,78.29267676899264,100.0,2,99.126,19.79249619739449,93.85376191373324,90.39637034167927,111,Clear,No
2024-03-28,Jayanagar,Jayanagar 4th Block,37234,20.0,1.5,100.0,100.0,5,124.468,49.30462732941098,92.24721830202552,55.13020308611174,110,Clear,No
2024-03-28,Yeshwanthpur,Yeshwanthpur Circle,25595,29.600317443248784,1.5,90.26387253531801,100.0,1,101.19,35.16418398181129,98.62727013538773,65.08391361900372,106,Overcast,No
2024-03-29,Indiranagar,100 Feet Road,38472,21.75705241439944,1.5,100.0,100.0,1,126.944,19.328920314276132,64.71157557757323,83.70577643968504,110,Clear,No
2024-03-29,Indiranagar,CMH Road,24859,21.73336090613056,1.050820103523122,82.19526709748027,100.0,3,99.718,58.134843784600996,81.57727953805845,92.4741602608289,110,Rain,No
2024-03-29,Whitefield,ITPL Main Road,9585,33.73028927311927,1.0536836482896748,40.72131775107435,46.29212477300788,0,69.17,17.750200619519248,60.99592235568655,76.17404937229315,215,Rain,No
2024-03-29,Koramangala,Sarjapur Road,31306,24.01103656097895,1.5,100.0,100.0,3,112.612,29.101337591128956,87.92973382958284,82.37980364822687,111,Clear,No
2024-03-29,Electronic City,Hosur Road,12306,42.44067339624549,1.021942146192409,49.93938475325865,64.8771837658406,0,74.612,67.28790952442286,64.39354165556885,85.05242281995105,198,Clear,No
2024-03-29,M.G. Road,Anil Kumble Circle,24184,23.900520816582613,1.2626017739928104,82.9532186883702,100.0,0,98.368,46.31801275289858,62.36539397893543,80.83068047828914,103,Overcast,No
2024-03-29,Jayanagar,South End Circle,27385,20.0,1.5,83.38210183488548,100.0,3,104.77000000000001,19.15657754632476,97.886630045114,86.06531783961071,87,Clear,No
2024-03-29,Hebbal,Ballari Road,34075,20.093170929446543,1.5,100.0,100.0,3,118.15,11.994160941763749,97.28502430039919,60.10009074397574,116,Clear,No
2024-03-30,Indiranagar,100 Feet Road,36163,53.08355968836344,1.5,100.0,100.0,3,122.326,77.8760553053994,78.38978874597822,72.56503735278777,102,Fog,No
2024-03-30,Whitefield,Marathahalli Bridge,17914,53.78275524058393,1.1574236021379678,55.6906292661001,85.03015993345772,0,85.828,27.34289896686913,93.36222292903827,74.47526391948418,102,Clear,No
2024-03-30,Whitefield,ITPL Main Road,17268,33.26871942702202,1.2753221196741893,52.45712031426254,85.62205194428014,0,84.536,53.948645650121556,79.5509776026656,83.80221400000377,84,Clear,No
2024-03-30,Koramangala,Sony World Junction,55658,25.496027888645813,1.5,100.0,100.0,3,161.316,61.92158316614522,93.81433716104709,57.65946893576924,108,Fog,Yes
2024-03-30,Koramangala,Sarjapur Road,46776,36.22624019020465,1.5,100.0,100.0,2,143.55200000000002,74.98291219173743,99.79004876115766,94.22901773330057,106,Fog,No
2024-03-30,Electronic City,Hosur Road,21548,47.281776779148025,1.198842072542334,70.78366812528097,100.0,1,93.096,13.099107697721019,60.8830636893845,63.93763111401417,84,Windy,No
2024-03-30,M.G. Road,Anil Kumble Circle,43680,30.314492862379634,1.5,100.0,100.0,0,137.36,46.02680111597148,67.24380849295314,86.72833625134157,107,Clear,No
2024-03-30,Yeshwanthpur,Tumkur Road,25740,39.77289557626713,1.5,92.8261751790345,100.0,4,101.47999999999999,63.870403430162405,92.28716759756358,61.64214646677107,109,Clear,Yes
2024-03-31,Indiranagar,100 Feet Road,27671,36.64490571986278,1.5,82.85627249093642,100.0,1,105.342,50.73734326822494,62.559569923118026,85.29984240616935,119,Fog,No
2024-03-31,Indiranagar,CMH Road,21588,47.63093870263438,1.3104037197710672,80.12983834935852,100.0,0,93.176,77.72966802358769,66.83298153866905,89.71100832715989,85,Clear,No
2024-03-31,Koramangala,Sony World Junction,27863,21.106330290144086,1.5,95.98795496204309,100.0,1,105.726,15.165916983725314,87.33111694072328,54.74401221629734,94,Clear,No
2024-03-31,Electronic City,Silk Board Junction,8465,48.22074751566551,1.2310057070103655,22.055424616764498,37.75195450524952,1,66.93,17.424250748306303,86.41152704377467,82.63685880303663,205,Overcast,Yes
2024-03-31,M.G. Road,Trinity Circle,26537,40.48018711618761,1.5,90.88884256258628,100.0,1,103.074,75.1290709868482,93.5021076115809,71.07364036484887,109,Clear,Yes
2024-03-31,M.G. Road,Anil Kumble Circle,40016,47.194126216444616,1.5,100.0,100.0,0,130.03199999999998,34.39820754775042,97.18118889664461,69.14887653953167,92,Fog,No
2024-03-31,Jayanagar,Jayanagar 4th Block,17678,52.08847473129894,1.3951236262295814,53.8898634615671,90.07953856786314,1,85.356,20.32638414252851,63.89371992697136,61.287296925888796,106,Rain,No
2024-03-31,Jayanagar,South End Circle,23566,42.08579691090743,1.2664332955638615,77.11073169512284,100.0,1,97.132,35.59983065575162,71.11804827700108,56.09186623838621,87,Clear,No
2024-04-01,Indiranagar,100 Feet Road,35649,22.302286023708476,1.5,100.0,100.0,3,121.298,50.28487024344979,93.13578394433306,94.57260961427411,94,Clear,No
2024-04-01,Indiranagar,CMH Road,36725,29.781927670062412,1.5,100.0,100.0,2,123.45,53.85365147177501,78.38558980125349,70.88175268717097,104,Windy,No
2024-04-01,Whitefield,Marathahalli Bridge,17045,38.95315457926663,1.2418956889815436,57.63623697517318,86.78558073800397,1,84.09,78.57885032321475,74.1759858744798,53.91187138345867,111,Clear,No
2024-04-01,Koramangala,Sony World Junction,38044,28.28170876258485,1.5,100.0,100.0,3,126.088,54.117145073560415,91.61099515491252,89.76309498172836,86,Overcast,Yes
2024-04-01,Koramangala,Sarjapur Road,32180,35.70153449726487,1.5,100.0,100.0,4,114.36,42.94512153107102,94.36256550177666,65.54070929417462,88,Fog,No
2024-04-01,Electronic City,Hosur Road,26929,32.59479052209474,1.5,82.84914094421268,100.0,0,103.858,34.24408038195492,89.7865102158744,80.09370355393598,97,Windy,No
2024-04-01,Electronic City,Silk Board Junction,16910,50.718336134585215,1.3444949165975404,55.79973867154018,80.11814253515915,0,83.82,60.525221664325315,81.40832561828992,95.02366450315978,108,Clear,No
2024-04-01,M.G. Road,Trinity Circle,49514,43.94108720864126,1.5,100.0,100.0,2,149.02800000000002,29.16196770023855,81.14064164741703,51.32513456661113,111,Clear,No
2024-04-01,Jayanagar,Jayanagar 4th Block,26704,36.5490886505597,1.5,84.55690337381694,100.0,6,103.408,12.95424962084472,96.71927931024173,60.7403382160573,107,Fog,No
2024-04-01,Jayanagar,South End Circle,21275,48.14610988184914,1.1392295574782723,73.86017615540953,100.0,2,92.55,11.26587571152091,63.50921096531663,53.406132151129526,89,Clear,No
2024-04-01,Yeshwanthpur,Tumkur Road,21615,35.805033431821315,1.2409213494225475,79.00529700981106,100.0,2,93.22999999999999,30.24611926874119,84.24465101695677,57.15885119692424,97,Overcast,No
2024-04-02,Indiranagar,100 Feet Road,35061,26.526927036113932,1.5,100.0,100.0,0,120.122,32.22769828566928,86.46882848072835,97.93866573142725,106,Clear,Yes
2024-04-02,Indiranagar,CMH Road,36243,41.01248273081286,1.5,100.0,100.0,3,122.486,74.77365628577857,85.62538942227603,60.125845226413475,109,Overcast,Yes
2024-04-02,Whitefield,Marathahalli Bridge,20317,36.189830455180896,1.0404847932282881,57.86209517592762,100.0,0,90.634,68.10076571553324,85.62594467502265,90.27427217203045,103,Clear,No
2024-04-02,Whitefield,ITPL Main Road,24495,32.10744529479262,1.268865048011294,87.88030430582712,100.0,3,98.99000000000001,30.70575078609863,64.73404662495685,88.0062279804202,103,Overcast,No
2024-04-02,Koramangala,Sony World Junction,45210,20.799586394886504,1.5,100.0,100.0,3,140.42000000000002,71.46233056323209,65.55234214089184,95.8561069735111,103,Clear,No
2024-04-02,Koramangala,Sarjapur Road,55962,39.58164429873123,1.5,100.0,100.0,6,161.924,61.24755627953663,80.17142313378878,72.30449448262976,108,Overcast,No
2024-04-02,Electronic City,Silk Board Junction,17976,36.34736233141299,1.2109243995649357,53.52699552153413,88.12865604885305,0,85.952,40.097718538413424,85.51562309569321,57.10540148549844,97,Fog,No
2024-04-02,M.G. Road,Anil Kumble Circle,26435,40.70840983591353,1.5,86.35121716152918,100.0,3,102.87,70.75164937176986,76.11252957748317,94.58930796980918,108,Clear,No
2024-04-02,Jayanagar,Jayanagar 4th Block,21533,38.82511938147182,1.3370808185900658,72.71647086913178,100.0,2,93.066,45.42281262804408,70.18655670260597,57.18027525608603,94,Rain,No
2024-04-02,Jayanagar,South End Circle,8979,39.99620870471094,1.1025330084888492,38.66636564314763,45.467007979077145,1,67.958,18.60533267189229,93.32774894996746,80.47062774981876,209,Clear,No
2024-04-02,Hebbal,Hebbal Flyover,8205,40.68556275170954,1.2316224098897635,31.524393312363543,42.57061874075791,2,66.41,35.24751748853507,62.41523022309734,77.57345744398475,207,Overcast,No
2024-04-02,Hebbal,Ballari Road,21429,44.73236447267012,1.229933568716802,78.79936345179959,100.0,3,92.858,56.06405986623814,73.56942146160807,70.32919119207502,113,Clear,No
2024-04-02,Yeshwanthpur,Tumkur Road,8059,37.44180064545547,1.1922219353529215,21.17081497722321,40.06420524299687,1,66.118,58.11258427736607,65.30807466103244,93.66435742450625,200,Overcast,No
2024-04-03,Indiranagar,100 Feet Road,23648,55.50337301834791,1.1174895315574476,85.94563295530577,100.0,0,97.29599999999999,52.14339311316481,82.2047658653888,91.68689977881738,100,Windy,No
2024-04-03,Indiranagar,CMH Road,10979,34.914528407200436,1.0815028041941501,37.50103894759086,50.10905928043201,0,71.958,52.83134186247249,79.40465316680067,87.23789153277681,210,Rain,No
2024-04-03,Koramangala,Sarjapur Road,28881,39.944435156555905,1.5,100.0,100.0,2,107.762,68.52473192746227,73.58299939313677,70.35122601682275,102,Clear,No
2024-04-03,M.G. Road,Trinity Circle,39870,45.41515447150566,1.5,100.0,100.0,1,129.74,67.54675709962208,61.432464997016886,98.42945760924943,103,Overcast,No
2024-04-03,M.G. Road,Anil Kumble Circle,25897,47.081780458970144,1.5,86.5662783757775,100.0,0,101.794,71.94409349948893,97.06640385609182,50.6760374690597,105,Clear,No
2024-04-03,Jayanagar,Jayanagar 4th Block,31876,38.89318408704203,1.5,100.0,100.0,1,113.75200000000001,45.5919491699861,74.33583232025384,78.36844442599138,106,Rain,No
2024-04-03,Jayanagar,South End Circle,26004,20.0,1.5,82.05262441135655,100.0,1,102.00800000000001,47.5282702739683,87.4105703967108,85.65014375088026,109,Fog,No
2024-04-04,Indiranagar,CMH Road,25065,20.0,1.5,92.0106564677939,100.0,5,100.13,11.994872631708787,94.87482569873724,68.34151039100908,96,Clear,No
2024-04-04,Whitefield,ITPL Main Road,24362,62.45840955988244,1.1596566051252482,83.25597603020486,100.0,1,98.72399999999999,23.939668472857793,82.71863571161022,96.88540457028296,95,Overcast,No
2024-04-04,Koramangala,Sarjapur Road,15990,54.294774140507585,1.3516774884788245,59.08363617826157,80.86030342135557,1,81.98,73.15679007066021,78.0473007604935,59.051410120320206,90,Overcast,No
2024-04-04,M.G. Road,Trinity Circle,39992,45.15814856613775,1.5,100.0,100.0,2,129.98399999999998,73.87636352546198,86.02760179148159,70.52580298614312,112,Clear,No
2024-04-04,M.G. Road,Anil Kumble Circle,13502,41.18397830825303,1.1038076382018018,44.58846056341724,72.38866353215094,0,77.004,48.99681818384508,83.14564962516818,58.97678247056974,208,Clear,No
2024-04-04,Jayanagar,Jayanagar 4th Block,14725,58.674189051617454,1.0082993570661343,51.6001535576081,71.680469188411,2,79.45,35.776291205025004,62.78350744734926,50.073817102828215,213,Clear,No
2024-04-04,Jayanagar,South End Circle,17792,37.35056658953169,1.056892106019853,57.91808157601082,91.71259620962076,0,85.584,26.057071516712057,88.43913075533341,76.85321967925186,98,Clear,No
2024-04-04,Hebbal,Hebbal Flyover,39856,39.98434213997913,1.5,100.0,100.0,2,129.712,39.70973205320243,77.3619184782527,81.38969756326537,109,Rain,Yes
2024-04-04,Hebbal,Ballari Road,18736,39.66601234158264,1.1914001761276252,57.78917859959135,95.55434639836945,1,87.47200000000001,71.92749159851796,83.41333855510427,93.82623233185674,99,Clear,No
2024-04-04,Yeshwanthpur,Yeshwanthpur Circle,18400,40.561905295419855,1.3182982257297962,68.70376723961715,88.69786155382472,0,86.8,52.78833242273926,85.4301028599023,93.50714950836809,100,Clear,No
2024-04-04,Yeshwanthpur,Tumkur Road,15801,46.71389621828618,1.079240930128243,54.38792758075316,74.45693394159116,1,81.602,79.89713590161656,82.40209409533821,65.41800628439003,91,Clear,No
2024-04-05,Indiranagar,100 Feet Road,25941,36.75314501395945,1.5,95.42892733701433,100.0,2,101.882,74.34451517243069,62.57017339394385,74.1842276235465,91,Rain,No
2024-04-05,Koramangala,Sony World Junction,29624,44.08768576040356,1.5,100.0,100.0,1,109.24799999999999,78.78431901949736,75.2830054513775,63.33363297134595,104,Clear,No
2024-04-05,Koramangala,Sarjapur Road,48098,38.660521768859745,1.5,100.0,100.0,0,146.196,41.408838632981826,68.5345158402976,60.80673508585372,84,Clear,No
2024-04-05,M.G. Road,Trinity Circle,39137,30.772802157349282,1.5,100.0,100.0,3,128.274,43.98793598386614,99.31187451676496,58.63787772460682,103,Overcast,No
2024-04-05,Yeshwanthpur,Yeshwanthpur Circle,18934,54.91647348057349,1.3780558996606624,68.17438411655712,91.89839522303201,1,87.868,48.00539821059747,83.89335673380798,69.36435996994564,93,Overcast,No
2024-04-05,Yeshwanthpur,Tumkur Road,32697,20.99151295132608,1.5,100.0,100.0,4,115.394,35.6551772570911,84.2662827014864,50.9720611449122,108,Clear,No
2024-04-06,Indiranagar,100 Feet Road,25898,43.519777337019356,1.5,83.65046119860992,100.0,2,101.79599999999999,50.93035162206199,79.74058414858789,61.438446405305385,105,Clear,No
2024-04-06,Indiranagar,CMH Road,35584,37.629689936279235,1.5,100.0,100.0,1,121.168,13.092154433308586,64.01924113140188,70.37619416110797,96,Clear,No
2024-04-06,Koramangala,Sony World Junction,15406,68.63716829859294,1.141099591373748,48.045021627452066,79.29330875226755,0,80.812,78.13697772339421,63.82856341887227,54.34881267472675,117,Clear,Yes
2024-04-06,Koramangala,Sarjapur Road,45794,29.545184976150797,1.5,100.0,100.0,2,141.588,12.375194897402007,90.42758979721967,59.49469680651004,108,Clear,No
2024-04-06,M.G. Road,Trinity Circle,39513,41.12351621854187,1.5,100.0,100.0,2,129.026,50.32975395106952,73.33557397741596,88.77915498493462,87,Clear,No
2024-04-06,M.G. Road,Anil Kumble Circle,26750,30.32096490450945,1.5,87.2915114560405,100.0,1,103.5,13.07627034949163,99.67009651694931,74.37874090692794,93,Clear,No
2024-04-06,Hebbal,Hebbal Flyover,27333,26.514578931443012,1.5,84.72372500879358,100.0,3,104.666,58.32388483172022,74.99192626782703,67.43159598726245,98,Overcast,No
2024-04-06,Hebbal,Ballari Road,31533,27.527146372067588,1.5,100.0,100.0,1,113.066,51.10971746223218,61.35951445308211,69.9306681833814,112,Fog,No
2024-04-07,Indiranagar,100 Feet Road,37083,38.92238567325276,1.5,100.0,100.0,1,124.166,17.268889317571965,78.75431522023823,94.43616760738891,99,Clear,No
2024-04-07,Indiranagar,CMH Road,25921,36.22363226884162,1.5,79.05305536943379,100.0,2,101.842,48.472552061612646,95.92343359079803,94.22896016328129,80,Clear,No
2024-04-07,Whitefield,ITPL Main Road,22478,39.127853025401535,1.3166265176761853,70.87911816048589,100.0,1,94.956,44.88296649614598,66.51107998799436,68.034864818999,99,Clear,No
2024-04-07,Koramangala,Sony World Junction,62232,32.705843700772995,1.5,100.0,100.0,0,174.464,38.14922807894125,91.10550235875242,64.84959395322728,115,Overcast,No
2024-04-07,Koramangala,Sarjapur Road,28415,30.8011207917273,1.5,100.0,100.0,2,106.83,19.88525772899672,69.53006578050477,56.76122715498205,101,Windy,No
2024-04-07,M.G. Road,Trinity Circle,24585,52.499966067643996,1.1229865483418702,80.77218477556954,100.0,4,99.17,36.49850226467248,89.69812082011495,56.32804391285589,105,Clear,No
2024-04-07,M.G. Road,Anil Kumble Circle,40837,45.732073708325515,1.5,100.0,100.0,2,131.674,45.08887062255834,84.09970911350958,86.54818940242751,102,Clear,No
2024-04-07,Yeshwanthpur,Yeshwanthpur Circle,16150,43.84438828305401,1.048460839676839,53.88910621123378,76.14716288979685,1,82.3,34.59206912710748,66.56595416400012,65.68614255947752,97,Clear,No
2024-04-08,Indiranagar,100 Feet Road,45170,22.0145374290095,1.5,100.0,100.0,2,140.34,33.71517197735887,78.51530093797265,91.80116432680832,95,Clear,No
2024-04-08,Indiranagar,CMH Road,39519,42.73932323559964,1.5,100.0,100.0,4,129.038,44.96334607384879,83.19327301372951,87.72824043546433,94,Overcast,No
2024-04-08,Whitefield,Marathahalli Bridge,31151,23.714468518473225,1.5,100.0,100.0,1,112.30199999999999,49.831203963312355,94.22145621186883,61.998589694259216,80,Fog,No
2024-04-08,Koramangala,Sony World Junction,14539,43.34974453230573,1.1680962997139115,48.27303608181239,70.44161956560015,0,79.078,39.894497129794516,98.83936641804709,66.09473429505232,192,Clear,No
2024-04-08,Koramangala,Sarjapur Road,55823,32.46718268415919,1.5,100.0,100.0,2,161.64600000000002,34.413095387211925,95.11514344442736,83.88268312799224,91,Clear,No
2024-04-08,Electronic City,Silk Board Junction,11007,37.25182655967309,1.3412832148877358,36.92086537960435,59.478410394287586,0,72.014,60.538646656524044,84.68392064227336,86.86850822829157,190,Rain,No
2024-04-08,M.G. Road,Trinity Circle,47630,33.42918920989825,1.5,100.0,100.0,3,145.26,16.199504281649027,73.74653269642948,68.2853844470764,110,Rain,No
2024-04-08,M.G. Road,Anil Kumble Circle,13257,30.228320854659426,1.1903811274064509,48.00029323593316,69.2154744422047,2,76.514,50.637272545844986,82.42628554540754,94.81233808418078,212,Rain,No
2024-04-08,Jayanagar,Jayanagar 4th Block,7192,32.92335166489842,1.303454781025285,24.04088392335582,32.67112294050866,0,64.384,15.566484324585232,60.713223655889415,53.73145026304162,211,Clear,Yes
2024-04-08,Jayanagar,South End Circle,26081,23.87997372632816,1.5,89.2481174377275,100.0,1,102.162,22.525437476785484,62.83296734986587,93.75327361661081,110,Fog,No
2024-04-08,Hebbal,Ballari Road,41289,41.033642278335364,1.5,100.0,100.0,4,132.578,11.685584010161246,68.547288579226,59.11865110192008,96,Clear,Yes
2024-04-08,Yeshwanthpur,Yeshwanthpur Circle,18215,45.212220769944935,1.242215057433329,70.28044947144146,89.99530185847148,2,86.43,27.004627561636628,95.09261677824153,56.31403026329697,90,Overcast,No
2024-04-08,Yeshwanthpur,Tumkur Road,21472,60.810954707244555,1.1568767835939746,75.12856733107574,100.0,1,92.944,52.58833791058838,93.82670641792363,84.07284432640098,102,Clear,No
2024-04-09,Indiranagar,100 Feet Road,35295,35.94442397562284,1.5,100.0,100.0,2,120.59,24.8748781871072,96.32530908059431,76.11252803084929,90,Clear,No
2024-04-09,Indiranagar,CMH Road,22538,45.706038723706556,1.0244587013988526,81.45636002898355,100.0,3,95.076,56.539360101903526,94.51727522508233,76.06691027805067,103,Clear,No
2024-04-09,Whitefield,ITPL Main Road,20213,41.573276354446485,1.0809084055699771,59.18759319573687,100.0,1,90.426,47.15835812688224,70.3559624666449,88.82612613954167,112,Overcast,Yes
2024-04-09,Koramangala,Sony World Junction,28792,26.27967229832572,1.5,100.0,100.0,2,107.584,71.52921920987932,75.77447193197676,74.4519817089115,86,Windy,No
2024-04-09,Koramangala,Sarjapur Road,64168,37.40475815963108,1.5,100.0,100.0,0,178.336,76.40090234275029,66.15139270052236,89.10175838164781,93,Overcast,No
2024-04-09,Electronic City,Silk Board Junction,16401,67.0920178108329,1.0826890349721172,53.7725692498136,85.07144196551076,0,82.80199999999999,66.09882638617061,60.14161046823803,67.40548944731337,104,Fog,No
2024-04-09,M.G. Road,Trinity Circle,27815,43.256948934408435,1.5,90.62093741811111,100.0,1,105.63,48.60599996691891,71.50383259249129,73.95593604200162,101,Clear,No
2024-04-09,Jayanagar,South End Circle,29319,33.262457530334856,1.5,91.08148191670375,100.0,1,108.638,58.18997028883976,76.45449645124386,56.40885160917398,101,Overcast,No
2024-04-09,Yeshwanthpur,Yeshwanthpur Circle,17602,50.56182446018707,1.1609209591771756,58.307950197959826,91.3519574926124,0,85.20400000000001,34.45256601511892,89.03344022312699,67.02497465017228,85,Clear,No
2024-04-10,Indiranagar,100 Feet Road,33249,32.024890795176724,1.5,100.0,100.0,4,116.498,74.43915757270028,88.47988186208374,98.93809215758088,95,Clear,No
2024-04-10,Indiranagar,CMH Road,41564,36.95877044186381,1.5,100.0,100.0,0,133.128,77.09487782989854,72.13838673497074,72.1092044741925,101,Clear,No
2024-04-10,Koramangala,Sony World Junction,48883,37.55958887160475,1.5,100.0,100.0,3,147.76600000000002,44.501105794255984,66.71632632220094,86.64131661163775,113,Clear,No
2024-04-10,Koramangala,Sarjapur Road,29805,49.3843691242267,1.5,100.0,100.0,2,109.61,57.96025765983844,71.33852694630937,99.87637066884596,110,Clear,No
2024-04-10,Electronic City,Hosur Road,4772,51.87143675590343,1.0702770707965352,19.464196959365673,22.941850946504957,1,59.544,27.23743439657631,82.56839862514299,74.66166516921776,178,Fog,No
2024-04-10,Electronic City,Silk Board Junction,5554,32.99400805527124,1.2678249681796834,18.665369656027657,24.63054864344633,0,61.108000000000004,44.660158275151204,98.23197627655807,65.75035635366996,184,Clear,No
2024-04-10,M.G. Road,Anil Kumble Circle,28286,43.64293651782637,1.5,86.3332597178125,100.0,2,106.572,54.048500996757014,63.330597270050276,79.37167321375219,100,Clear,No
2024-04-10,Jayanagar,Jayanagar 4th Block,9343,36.672919015752925,1.2992720698785527,34.592670995548865,41.79144260566674,0,68.686,10.905242966124412,62.58252728870805,53.62885583878224,179,Clear,No
2024-04-10,Jayanagar,South End Circle,37852,35.596815138437314,1.5,100.0,100.0,2,125.704,45.13247732434522,77.67980696982141,60.62525465717252,107,Rain,No
2024-04-10,Hebbal,Hebbal Flyover,22527,51.43272942486605,1.0512453088517173,72.64700301662972,100.0,1,95.054,27.66707764825234,85.86449954541166,98.20650147147006,108,Clear,No
2024-04-10,Hebbal,Ballari Road,29785,30.911345119381643,1.5,100.0,100.0,4,109.57,63.437961301424316,93.73497692456262,53.93640384735548,98,Rain,No
2024-04-10,Yeshwanthpur,Yeshwanthpur Circle,23852,60.28106354963312,1.293552383548898,74.3435210241332,100.0,5,97.70400000000001,31.47967046302747,93.47328765825517,72.70420491575288,107,Clear,No
2024-04-11,Indiranagar,100 Feet Road,34203,25.480943916989286,1.5,100.0,100.0,1,118.406,42.85601517554367,83.81137133817968,97.46373374293262,104,Clear,No
2024-04-11,Indiranagar,CMH Road,40375,23.814101556912362,1.5,100.0,100.0,1,130.75,12.325853497654457,70.64448403399521,78.31542499801039,111,Fog,No
2024-04-11,Whitefield,ITPL Main Road,14255,55.526080309680935,1.2507324086161535,51.04446898132973,75.93218521766624,0,78.51,22.510105206717668,78.37445279353936,76.2975012428326,195,Clear,No
2024-04-11,Koramangala,Sarjapur Road,63725,37.516926656913014,1.5,100.0,100.0,2,177.45,60.283561184308,92.44339155361993,96.22256856329547,90,Clear,Yes
2024-04-11,M.G. Road,Trinity Circle,43873,49.01882238435558,1.5,100.0,100.0,1,137.74599999999998,26.820082676388438,63.83903381103846,89.60893352368012,80,Clear,No
2024-04-11,M.G. Road,Anil Kumble Circle,36320,60.02112136256144,1.5,100.0,100.0,3,122.64,36.1617311050677,64.03089809411733,54.079030069082904,102,Clear,No
2024-04-11,Jayanagar,Jayanagar 4th Block,19254,32.30668032381319,1.1958590552014265,57.181349050253644,100.0,2,88.50800000000001,40.569930059782294,80.76521632374984,97.23082944818944,96,Clear,No
2024-04-11,Jayanagar,South End Circle,32850,38.0617869136001,1.5,100.0,100.0,0,115.7,40.796056162515384,67.03488902669307,63.601833185471364,96,Windy,No
2024-04-11,Hebbal,Hebbal Flyover,36279,31.747279286177605,1.5,100.0,100.0,0,122.558,64.67456844992431,82.53682260477362,60.403150272523014,105,Clear,No
2024-04-11,Hebbal,Ballari Road,29639,50.642538737387426,1.5,93.57792283212909,100.0,3,109.27799999999999,44.128224770676496,76.66209011448082,52.9065639626491,91,Rain,No
2024-04-12,Indiranagar,CMH Road,45083,20.0,1.5,100.0,100.0,3,140.166,43.74934737867311,62.69048822290419,79.97157404339097,94,Clear,No
2024-04-12,Whitefield,Marathahalli Bridge,30213,30.617588532584026,1.5,100.0,100.0,2,110.426,67.48230877208023,83.10321598612423,85.74827293285941,106,Windy,Yes
